CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CustomerValueScore,EngagementScore,HighRiskCategory,HighRiskPayment,LowSatisfaction,OrderFrequency,CashbackEfficiency,IsLoyalCustomer,HighValueCustomer,ServiceQualityScore,LogisticsConvenience,PreferredLoginDevice_encoded,PreferredPaymentMode_encoded,Gender_encoded,PreferedOrderCat_encoded,MaritalStatus_encoded,Gender_Category_Interaction,Gender_Category_Interaction_encoded,CustomerSegment
54764,0,19.0,Phone,1,9.0,Debit Card,Female,4.0,5,Mobile Phone,3,Single,3,0,15.0,2.0,2.0,1.0,148,1.248,6.1000000000000005,1,0,0,0.10526315789473684,74.0,0,0,2.5999999999999996,1,2,4,0,4,2,0_4,4,1
54765,0,16.0,Mobile Phone,1,36.0,Debit Card,Male,4.0,4,Laptop & Accessory,4,Married,3,0,14.0,6.0,8.0,9.0,169,3.1689999999999996,6.9,0,0,0,0.5,21.125,1,1,3.2,0,1,4,1,2,1,1_2,8,3
54766,0,12.0,Computer,1,19.0,Debit Card,Male,1.0,5,Laptop & Accessory,5,Married,4,0,16.0,2.0,2.0,3.0,188,0.888,4.7,0,0,0,0.16666666666666666,94.0,0,0,3.8,0,0,4,1,2,1,1_2,8,2
54767,0,8.0,Computer,1,23.0,Debit Card,Female,4.0,5,Mobile Phone,1,Single,3,0,17.0,2.0,2.0,4.0,151,1.0510000000000002,5.800000000000001,1,0,1,0.25,75.5,0,0,1.4,0,0,4,0,4,2,0_4,4,4
54768,1,13.0,Mobile Phone,3,18.0,E wallet,Female,3.0,4,Fashion,1,Married,3,0,19.0,1.0,8.0,8.0,202,2.702,6.6000000000000005,0,0,1,0.6153846153846154,25.25,1,1,1.4,0,1,5,0,0,1,0_0,0,3
54769,1,19.0,Mobile Phone,3,9.0,Credit Card,Male,3.0,4,Laptop & Accessory,1,Single,6,0,17.0,2.0,8.0,4.0,177,2.677,7.0,0,0,1,0.42105263157894735,22.125,1,1,1.4,1,1,3,1,2,2,1_2,8,3
54770,0,17.0,Mobile Phone,1,21.0,Debit Card,Male,4.0,4,Grocery,5,Married,8,0,15.0,2.0,2.0,1.0,297,1.597,5.9,0,0,0,0.11764705882352941,148.5,0,1,3.8,0,1,4,1,1,1,1_1,7,0
54771,0,1.0,Mobile Phone,1,12.0,Cash on Delivery,Male,3.0,5,Fashion,1,Married,3,1,17.0,2.0,2.0,9.0,253,0.9530000000000001,4.9,0,1,1,2.0,126.5,0,0,0.6,1,1,2,1,0,1,1_0,6,4
54772,0,9.0,Mobile Phone,1,14.0,UPI,Male,3.0,4,Fashion,3,Single,5,0,22.0,1.0,2.0,3.0,227,1.127,5.300000000000001,0,0,0,0.2222222222222222,113.5,0,0,2.5999999999999996,1,1,6,1,0,2,1_0,6,1
54773,0,2.0,Mobile Phone,3,9.0,E wallet,Female,3.0,4,Laptop & Accessory,4,Married,3,1,21.0,7.0,8.0,6.0,173,2.973,6.800000000000001,0,0,0,4.0,21.625,0,1,2.4,1,1,5,0,2,1,0_2,2,3
54774,0,8.0,Mobile Phone,2,10.0,UPI,Male,3.0,4,Mobile Phone,1,Married,2,0,20.0,2.0,2.0,3.0,162,0.8620000000000001,5.300000000000001,1,0,1,0.25,81.0,0,0,1.4,1,1,6,1,4,1,1_4,10,4
54775,1,1.0,Computer,1,12.0,Credit Card,Female,3.0,5,Mobile Phone,3,Married,3,1,15.0,1.0,2.0,8.0,149,1.0490000000000002,5.0,1,0,0,2.0,74.5,0,0,1.7999999999999998,1,0,3,0,4,1,0_4,4,1
54776,0,1.0,Computer,1,10.0,Credit Card,Male,3.0,4,Mobile Phone,1,Married,3,0,12.0,1.0,2.0,1.0,142,0.8420000000000001,5.500000000000001,1,0,1,2.0,71.0,0,0,1.4,1,0,3,1,4,1,1_4,10,4
54777,0,25.0,Mobile Phone,3,33.0,E wallet,Female,4.0,4,Grocery,3,Married,4,0,15.0,1.0,5.0,18.0,288,2.2880000000000003,5.1000000000000005,0,0,0,0.2,57.6,0,1,2.5999999999999996,0,1,5,0,1,1,0_1,1,0
54778,0,18.0,Mobile Phone,1,11.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Single,11,0,13.0,2.0,3.0,4.0,184,1.484,5.5,0,0,0,0.16666666666666666,61.333333333333336,0,1,3.2,1,1,3,1,2,2,1_2,8,1
54779,0,1.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,2,Mobile Phone,5,Single,9,0,14.0,1.0,2.0,2.0,159,1.459,5.4,1,0,0,2.0,79.5,0,0,3.8,1,1,3,1,4,2,1_4,10,1
54780,0,7.0,Mobile Phone,3,7.0,Credit Card,Male,3.0,2,Laptop & Accessory,5,Married,3,0,23.0,1.0,2.0,9.0,165,1.2650000000000001,4.300000000000001,0,0,0,0.2857142857142857,82.5,0,0,3.8,1,1,3,1,2,1,1_2,8,2
54781,0,9.0,Mobile Phone,1,34.0,Credit Card,Female,3.0,5,Mobile Phone,5,Single,3,0,12.0,1.0,2.0,2.0,151,1.251,5.6000000000000005,1,0,0,0.2222222222222222,75.5,0,0,3.8,0,1,3,0,4,2,0_4,4,1
54782,0,10.0,Mobile Phone,3,7.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Married,3,1,15.0,4.0,5.0,12.0,187,1.787,5.3,0,0,1,0.5,37.4,0,1,0.6,1,1,4,1,2,1,1_2,8,4
54783,0,6.0,Mobile Phone,3,20.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,4,0,12.0,1.0,2.0,4.0,169,1.069,5.6,0,0,1,0.3333333333333333,84.5,0,0,1.4,0,1,4,1,2,1,1_2,8,4
54784,0,4.0,Computer,1,12.0,Debit Card,Male,4.0,5,Mobile Phone,1,Married,11,0,13.0,1.0,2.0,4.0,163,1.0630000000000002,5.800000000000001,1,0,1,0.5,81.5,0,0,1.4,1,0,4,1,4,1,1_4,10,4
54785,0,27.0,Mobile Phone,3,14.0,E wallet,Female,4.0,5,Fashion,1,Married,9,1,19.0,1.0,2.0,5.0,234,1.134,5.7,0,0,1,0.07407407407407407,117.0,0,0,0.6,1,1,5,0,0,1,0_0,0,0
54786,0,19.0,Mobile Phone,3,16.0,E wallet,Male,4.0,4,Fashion,5,Married,6,1,13.0,1.0,2.0,3.0,233,1.533,5.7,0,0,0,0.10526315789473684,116.5,0,1,3.0,0,1,5,1,0,1,1_0,6,1
54787,0,6.0,Mobile Phone,1,15.0,Credit Card,Female,4.0,2,Laptop & Accessory,3,Married,7,0,13.0,2.0,2.0,4.0,177,1.277,5.2,0,0,0,0.3333333333333333,88.5,0,0,2.5999999999999996,1,1,3,0,2,1,0_2,2,1
54788,0,26.0,Computer,1,32.0,Credit Card,Female,3.0,5,Grocery,1,Married,5,0,23.0,1.0,2.0,1.0,263,0.9630000000000001,5.700000000000001,0,0,1,0.07692307692307693,131.5,0,0,1.4,0,0,3,0,1,1,0_1,1,0
54789,0,11.0,Mobile Phone,3,23.0,E wallet,Male,4.0,5,Laptop & Accessory,3,Married,6,0,20.0,2.0,2.0,1.0,188,1.288,6.1000000000000005,0,0,0,0.18181818181818182,94.0,0,0,2.5999999999999996,0,1,5,1,2,1,1_2,8,1
54790,0,2.0,Mobile Phone,2,15.0,Credit Card,Male,4.0,5,Mobile Phone,1,Married,3,0,14.0,2.0,2.0,5.0,174,1.074,5.7,1,0,1,1.0,87.0,0,0,1.4,1,1,3,1,4,1,1_4,10,4
54791,0,1.0,Mobile Phone,1,7.0,Debit Card,Male,3.0,5,Laptop & Accessory,1,Married,8,0,23.0,3.0,3.0,3.0,173,1.173,5.800000000000001,0,0,1,3.0,57.666666666666664,0,0,1.4,1,1,4,1,2,1,1_2,8,4
54792,0,18.0,Mobile Phone,1,15.0,Debit Card,Male,4.0,2,Mobile Phone,1,Married,4,1,25.0,2.0,2.0,3.0,153,1.053,5.300000000000001,1,0,1,0.1111111111111111,76.5,0,0,0.6,1,1,4,1,4,1,1_4,10,4
54793,0,16.0,Computer,1,9.0,Credit Card,Male,3.0,4,Mobile Phone,1,Single,7,1,15.0,2.0,3.0,3.0,150,1.15,5.6000000000000005,1,0,1,0.1875,50.0,0,0,0.6,1,0,3,1,4,2,1_4,10,4
54794,0,10.0,Phone,2,15.0,Debit Card,Male,4.0,5,Mobile Phone,5,Married,2,0,22.0,1.0,2.0,4.0,148,1.448,5.800000000000001,1,0,0,0.2,74.0,0,0,3.8,1,2,4,1,4,1,1_4,10,1
54795,0,1.0,Mobile Phone,3,10.0,UPI,Male,4.0,4,Laptop & Accessory,5,Married,3,1,19.0,1.0,2.0,4.0,167,1.467,5.6,0,0,0,2.0,83.5,0,1,3.0,1,1,6,1,2,1,1_2,8,1
54796,0,9.0,Mobile Phone,1,16.0,Debit Card,Female,4.0,5,Fashion,3,Married,3,1,21.0,4.0,2.0,16.0,232,1.332,4.6000000000000005,0,0,0,0.2222222222222222,116.0,0,0,1.7999999999999998,0,1,4,0,0,1,0_0,0,1
54797,1,1.0,Computer,1,32.0,Debit Card,Female,4.0,4,Mobile Phone,4,Married,3,1,20.0,7.0,8.0,9.0,145,3.1449999999999996,6.9,1,0,0,8.0,18.125,0,1,2.4,0,0,4,0,4,1,0_4,4,3
54798,0,6.0,Computer,1,7.0,Debit Card,Male,4.0,4,Mobile Phone,1,Married,2,0,13.0,2.0,2.0,3.0,148,1.048,5.7,1,0,1,0.3333333333333333,74.0,0,0,1.4,1,0,4,1,4,1,1_4,10,4
54799,0,1.0,Mobile Phone,3,11.0,E wallet,Male,3.0,5,Laptop & Accessory,5,Married,3,0,13.0,2.0,2.0,4.0,168,1.268,5.4,0,0,0,2.0,84.0,0,0,3.8,1,1,5,1,2,1,1_2,8,1
54800,0,23.0,Mobile Phone,1,7.0,COD,Female,3.0,4,Mobile Phone,5,Married,4,0,17.0,1.0,2.0,3.0,161,1.2610000000000001,5.300000000000001,1,1,0,0.08695652173913043,80.5,0,0,3.8,1,1,1,0,4,1,0_4,4,1
54801,0,1.0,Computer,1,11.0,Debit Card,Male,3.0,5,Mobile Phone,1,Married,2,0,18.0,1.0,4.0,5.0,157,1.457,5.9,1,0,1,4.0,39.25,0,0,1.4,1,0,4,1,4,1,1_4,10,4
54802,0,6.0,Computer,3,12.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Married,3,0,15.0,3.0,6.0,4.0,190,2.3899999999999997,6.4,0,0,0,1.0,31.666666666666668,0,1,3.2,1,0,4,1,2,1,1_2,8,1
54803,0,12.0,Mobile Phone,3,16.0,E wallet,Male,4.0,5,Mobile Phone,4,Married,2,0,20.0,1.0,2.0,3.0,154,1.354,5.9,1,0,0,0.16666666666666666,77.0,0,0,3.2,0,1,5,1,4,1,1_4,10,1
54804,0,16.0,Mobile Phone,1,10.0,Debit Card,Female,4.0,2,Laptop & Accessory,1,Married,4,1,14.0,2.0,2.0,4.0,177,1.077,5.2,0,0,1,0.125,88.5,0,0,0.6,1,1,4,0,2,1,0_2,2,4
54805,0,5.0,Phone,1,18.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,5,1,20.0,1.0,2.0,3.0,149,0.8490000000000002,5.300000000000001,1,0,1,0.4,74.5,0,0,0.6,0,2,4,1,4,1,1_4,10,4
54806,1,1.0,Mobile Phone,3,7.0,Credit Card,Female,3.0,5,Mobile Phone,3,Married,8,1,20.0,2.0,2.0,3.0,153,1.0530000000000002,5.5,1,0,0,2.0,76.5,0,0,1.7999999999999998,1,1,3,0,4,1,0_4,4,1
54807,0,27.0,Mobile Phone,3,15.0,E wallet,Male,4.0,4,Grocery,1,Married,7,0,15.0,3.0,2.0,3.0,243,1.143,5.7,0,0,1,0.07407407407407407,121.5,0,0,1.4,1,1,5,1,1,1,1_1,7,0
54808,0,9.0,Mobile Phone,1,32.0,Cash on Delivery,Male,4.0,5,Fashion,4,Married,5,0,17.0,3.0,2.0,9.0,234,1.434,5.300000000000001,0,1,0,0.2222222222222222,117.0,0,0,3.2,0,1,2,1,0,1,1_0,6,1
54809,0,11.0,Computer,3,28.0,Credit Card,Female,3.0,4,Mobile Phone,1,Married,7,0,16.0,2.0,2.0,1.0,155,0.855,5.500000000000001,1,0,1,0.18181818181818182,77.5,0,0,1.4,0,0,3,0,4,1,0_4,4,4
54810,0,27.0,Mobile Phone,1,30.0,Debit Card,Female,4.0,4,Grocery,1,Single,8,0,19.0,1.0,4.0,9.0,268,1.7679999999999998,5.699999999999999,0,0,1,0.14814814814814814,67.0,0,1,1.4,0,1,4,0,1,2,0_1,1,0
54811,0,17.0,Computer,1,7.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,6,0,14.0,2.0,3.0,3.0,181,1.181,5.6000000000000005,0,0,1,0.17647058823529413,60.333333333333336,0,0,1.4,1,0,4,0,2,1,0_2,2,4
54812,0,21.0,Mobile Phone,3,9.0,E wallet,Female,3.0,4,Laptop & Accessory,1,Married,2,1,23.0,4.0,8.0,8.0,170,2.67,6.6000000000000005,0,0,1,0.38095238095238093,21.25,1,1,0.6,1,1,5,0,2,1,0_2,2,3
54813,0,11.0,Computer,3,26.0,Credit Card,Male,3.0,4,Fashion,4,Single,3,1,14.0,1.0,2.0,10.0,201,1.201,4.6000000000000005,0,0,0,0.18181818181818182,100.5,0,0,2.4,0,0,3,1,0,2,1_0,6,1
54814,0,24.0,Computer,1,9.0,Debit Card,Male,4.0,4,Grocery,5,Married,3,0,15.0,14.0,15.0,8.0,304,5.5040000000000004,9.1,0,0,0,0.625,20.266666666666666,1,1,3.8,1,0,4,1,1,1,1_1,7,3
54815,0,13.0,Mobile Phone,2,9.0,Debit Card,Female,3.0,5,Laptop & Accessory,1,Married,10,0,12.0,2.0,2.0,5.0,177,0.877,5.300000000000001,0,0,1,0.15384615384615385,88.5,0,0,1.4,1,1,4,0,2,1,0_2,2,4
54816,0,7.0,Phone,2,10.0,UPI,Male,3.0,4,Mobile Phone,4,Married,5,1,12.0,1.0,2.0,4.0,148,1.1480000000000001,5.200000000000001,1,0,0,0.2857142857142857,74.0,0,0,2.4,1,2,6,1,4,1,1_4,10,1
54817,1,1.0,Mobile Phone,1,32.0,Debit Card,Male,3.0,4,Mobile Phone,1,Single,3,1,25.0,1.0,2.0,2.0,153,0.8530000000000002,5.4,1,0,1,2.0,76.5,0,0,0.6,0,1,4,1,4,2,1_4,10,4
54818,0,3.0,Mobile Phone,1,14.0,Credit Card,Female,4.0,5,Mobile Phone,1,Married,8,0,15.0,2.0,2.0,4.0,150,1.05,5.800000000000001,1,0,1,0.6666666666666666,75.0,0,0,1.4,1,1,3,0,4,1,0_4,4,4
54819,0,18.0,Mobile Phone,1,16.0,Debit Card,Male,4.0,4,Mobile Phone,5,Married,3,1,14.0,6.0,8.0,2.0,151,3.251,7.6,1,0,0,0.4444444444444444,18.875,1,1,3.0,0,1,4,1,4,1,1_4,10,3
54820,0,2.0,Mobile Phone,3,12.0,Credit Card,Male,4.0,4,Laptop & Accessory,1,Single,3,0,15.0,1.0,2.0,3.0,174,1.074,5.7,0,0,1,1.0,87.0,0,0,1.4,1,1,3,1,2,2,1_2,8,4
54821,1,21.0,Computer,1,9.0,Debit Card,Male,3.0,5,Mobile Phone,1,Married,11,1,15.0,2.0,2.0,1.0,149,0.8490000000000002,5.700000000000001,1,0,1,0.09523809523809523,74.5,0,0,0.6,1,0,4,1,4,1,1_4,10,4
54822,0,17.0,Mobile Phone,1,15.0,Debit Card,Female,3.0,4,Laptop & Accessory,4,Married,6,0,22.0,2.0,2.0,1.0,173,1.1730000000000003,5.500000000000001,0,0,0,0.11764705882352941,86.5,0,0,3.2,1,1,4,0,2,1,0_2,2,1
54823,1,1.0,Phone,3,9.0,Credit Card,Female,3.0,5,Mobile Phone,3,Single,3,0,14.0,2.0,2.0,3.0,145,1.0450000000000002,5.5,1,0,0,2.0,72.5,0,0,2.5999999999999996,1,2,3,0,4,2,0_4,4,1
54824,1,1.0,Mobile Phone,1,25.0,UPI,Female,4.0,4,Mobile Phone,1,Single,3,0,20.0,2.0,2.0,1.0,152,1.052,5.9,1,0,1,2.0,76.0,0,0,1.4,0,1,6,0,4,2,0_4,4,4
54825,0,10.0,Mobile Phone,1,21.0,Debit Card,Male,4.0,4,Laptop & Accessory,1,Married,2,1,18.0,3.0,5.0,12.0,191,1.991,5.7,0,0,1,0.5,38.2,0,1,0.6,0,1,4,1,2,1,1_2,8,4
54826,0,21.0,Mobile Phone,3,9.0,Debit Card,Female,4.0,5,Mobile Phone,1,Single,3,1,19.0,1.0,2.0,3.0,158,1.058,5.9,1,0,1,0.09523809523809523,79.0,0,0,0.6,1,1,4,0,4,2,0_4,4,4
54827,1,1.0,Mobile Phone,1,10.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Married,2,1,20.0,2.0,2.0,3.0,167,1.067,5.300000000000001,0,0,0,2.0,83.5,0,0,1.7999999999999998,1,1,4,0,2,1,0_2,2,4
54828,1,5.0,Mobile Phone,1,9.0,Debit Card,Female,3.0,6,Mobile Phone,1,Married,6,1,14.0,1.0,2.0,1.0,153,0.8530000000000002,5.9,1,0,1,0.4,76.5,0,0,0.6,1,1,4,0,4,1,0_4,4,4
54829,0,2.0,Phone,1,16.0,Credit Card,Female,4.0,4,Mobile Phone,3,Married,7,0,19.0,1.0,3.0,3.0,149,1.549,6.0,1,0,0,1.5,49.666666666666664,0,1,2.5999999999999996,0,2,3,0,4,1,0_4,4,1
54830,1,3.0,Phone,1,13.0,Credit Card,Male,4.0,4,Mobile Phone,5,Married,9,1,22.0,2.0,3.0,3.0,149,1.7489999999999999,6.0,1,0,0,1.0,49.666666666666664,0,1,3.0,1,2,3,1,4,1,1_4,10,1
54831,0,1.0,Phone,1,11.0,Debit Card,Female,4.0,4,Mobile Phone,3,Single,3,0,20.0,1.0,2.0,1.0,148,1.248,5.9,1,0,0,2.0,74.0,0,0,2.5999999999999996,1,2,4,0,4,2,0_4,4,1
54832,0,8.0,Phone,1,17.0,Debit Card,Male,3.0,4,Mobile Phone,4,Married,3,0,15.0,2.0,2.0,1.0,145,1.1450000000000002,5.500000000000001,1,0,0,0.25,72.5,0,0,3.2,0,2,4,1,4,1,1_4,10,1
54833,0,16.0,Mobile Phone,3,21.0,Credit Card,Female,4.0,5,Laptop & Accessory,3,Single,9,0,18.0,2.0,2.0,4.0,187,1.287,5.800000000000001,0,0,0,0.125,93.5,0,0,2.5999999999999996,0,1,3,0,2,2,0_2,2,1
54834,0,7.0,Mobile Phone,1,7.0,UPI,Male,4.0,5,Mobile Phone,5,Single,5,1,12.0,2.0,2.0,3.0,153,1.4529999999999998,5.9,1,0,0,0.2857142857142857,76.5,0,0,3.0,1,1,6,1,4,2,1_4,10,1
54835,0,31.0,Mobile Phone,1,12.0,Cash on Delivery,Female,3.0,5,Fashion,4,Married,4,1,14.0,2.0,2.0,3.0,231,1.231,5.5,0,1,0,0.06451612903225806,115.5,0,0,2.4,1,1,2,0,0,1,0_0,0,0
54836,0,5.0,Phone,3,14.0,Debit Card,Male,3.0,5,Mobile Phone,3,Married,5,0,16.0,3.0,6.0,3.0,148,2.248,6.7,1,0,0,1.2,24.666666666666668,0,1,2.5999999999999996,1,2,4,1,4,1,1_4,10,1
54837,0,9.0,Mobile Phone,1,28.0,Debit Card,Female,3.0,4,Laptop & Accessory,1,Married,3,1,26.0,1.0,2.0,8.0,165,0.8650000000000002,4.800000000000001,0,0,1,0.2222222222222222,82.5,0,0,0.6,0,1,4,0,2,1,0_2,2,4
54838,0,23.0,Mobile Phone,1,15.0,UPI,Female,3.0,4,Fashion,4,Married,6,0,12.0,1.0,2.0,8.0,199,1.199,4.800000000000001,0,0,0,0.08695652173913043,99.5,0,0,3.2,1,1,6,0,0,1,0_0,0,0
54839,0,22.0,Phone,1,27.0,Credit Card,Male,3.0,4,Mobile Phone,3,Married,6,0,18.0,2.0,2.0,1.0,148,1.048,5.500000000000001,1,0,0,0.09090909090909091,74.0,0,0,2.5999999999999996,0,2,3,1,4,1,1_4,10,1
54840,0,5.0,Computer,3,27.0,E wallet,Female,3.0,4,Laptop & Accessory,3,Married,3,0,14.0,2.0,2.0,1.0,194,1.094,5.500000000000001,0,0,0,0.4,97.0,0,0,2.5999999999999996,0,0,5,0,2,1,0_2,2,1
54841,0,10.0,Mobile Phone,1,14.0,UPI,Male,4.0,4,Mobile Phone,1,Single,4,0,19.0,2.0,2.0,2.0,172,1.072,5.800000000000001,1,0,1,0.2,86.0,0,0,1.4,1,1,6,1,4,2,1_4,10,4
54842,0,12.0,Mobile Phone,1,7.0,Cash on Delivery,Female,4.0,4,Fashion,5,Married,3,0,14.0,5.0,6.0,12.0,261,2.7609999999999997,6.0,0,1,0,0.5,43.5,0,1,3.8,1,1,2,0,0,1,0_0,0,3
54843,0,6.0,Computer,1,7.0,Debit Card,Female,4.0,5,Mobile Phone,4,Married,8,0,21.0,1.0,2.0,3.0,148,1.348,5.9,1,0,0,0.3333333333333333,74.0,0,0,3.2,1,0,4,0,4,1,0_4,4,1
54844,1,1.0,Phone,3,26.0,E wallet,Male,3.0,5,Mobile Phone,4,Married,3,1,19.0,1.0,2.0,1.0,149,1.1490000000000002,5.700000000000001,1,0,0,2.0,74.5,0,0,2.4,0,2,5,1,4,1,1_4,10,1
54845,0,14.0,Mobile Phone,3,17.0,E wallet,Male,4.0,5,Fashion,4,Married,4,0,13.0,1.0,2.0,3.0,222,1.422,5.9,0,0,0,0.14285714285714285,111.0,0,0,3.2,0,1,5,1,0,1,1_0,6,1
54846,0,1.0,Computer,3,7.0,Credit Card,Male,3.0,5,Laptop & Accessory,5,Single,3,0,13.0,1.0,2.0,8.0,168,1.268,5.0,0,0,0,2.0,84.0,0,0,3.8,1,0,3,1,2,2,1_2,8,1
54847,0,15.0,Mobile Phone,1,13.0,Credit Card,Male,3.0,4,Mobile Phone,5,Single,4,1,14.0,2.0,3.0,18.0,172,1.5719999999999998,4.1000000000000005,1,0,0,0.2,57.333333333333336,0,1,3.0,1,1,3,1,4,2,1_4,10,1
54848,0,10.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Single,6,0,22.0,2.0,4.0,10.0,150,1.8499999999999999,5.6,1,0,0,0.4,37.5,0,1,2.5999999999999996,1,1,3,1,4,2,1_4,10,1
54849,1,1.0,Phone,3,28.0,UPI,Male,3.0,5,Mobile Phone,4,Single,3,1,14.0,2.0,2.0,1.0,146,1.1460000000000001,5.700000000000001,1,0,0,2.0,73.0,0,0,2.4,0,2,6,1,4,2,1_4,10,1
54850,1,1.0,Mobile Phone,1,11.0,COD,Male,3.0,4,Mobile Phone,5,Single,3,0,20.0,2.0,2.0,1.0,155,1.255,5.500000000000001,1,1,0,2.0,77.5,0,0,3.8,1,1,1,1,4,2,1_4,10,1
54851,0,5.0,Mobile Phone,1,19.0,Credit Card,Female,3.0,4,Laptop & Accessory,1,Married,2,1,12.0,7.0,9.0,6.0,184,2.984,7.1000000000000005,0,0,1,1.8,20.444444444444443,0,1,0.6,0,1,3,0,2,1,0_2,2,3
54852,0,14.0,Computer,1,16.0,Credit Card,Male,3.0,4,Mobile Phone,4,Married,10,1,15.0,1.0,2.0,1.0,161,1.1610000000000003,5.500000000000001,1,0,0,0.14285714285714285,80.5,0,0,2.4,0,0,3,1,4,1,1_4,10,1
54853,0,6.0,Mobile Phone,1,10.0,Credit Card,Female,4.0,4,Laptop & Accessory,5,Married,3,0,13.0,2.0,7.0,4.0,192,2.9920000000000004,7.1,0,0,0,1.1666666666666667,27.428571428571427,0,1,3.8,1,1,3,0,2,1,0_2,2,3
54854,1,1.0,Mobile Phone,3,10.0,Debit Card,Male,3.0,5,Fashion,1,Married,3,1,12.0,4.0,4.0,3.0,228,1.528,6.1000000000000005,0,0,1,4.0,57.0,0,1,0.6,1,1,4,1,0,1,1_0,6,4
54855,0,7.0,Mobile Phone,1,7.0,Debit Card,Female,3.0,5,Laptop & Accessory,1,Single,2,0,15.0,2.0,2.0,5.0,194,0.8940000000000001,5.300000000000001,0,0,1,0.2857142857142857,97.0,0,0,1.4,1,1,4,0,2,2,0_2,2,4
54856,1,1.0,Mobile Phone,3,7.0,Debit Card,Male,3.0,5,Fashion,3,Married,7,0,12.0,6.0,12.0,3.0,231,4.130999999999999,8.5,0,0,0,12.0,19.25,0,1,2.5999999999999996,1,1,4,1,0,1,1_0,6,3
54857,0,19.0,Computer,1,11.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Married,3,0,13.0,2.0,2.0,9.0,169,1.1690000000000003,4.700000000000001,0,0,0,0.10526315789473684,84.5,0,0,3.2,1,0,4,1,2,1,1_2,8,1
54858,0,3.0,Computer,3,27.0,COD,Female,3.0,4,Mobile Phone,1,Married,3,0,16.0,1.0,2.0,3.0,147,0.847,5.300000000000001,1,1,1,0.6666666666666666,73.5,0,0,1.4,0,0,1,0,4,1,0_4,4,4
54859,0,9.0,Mobile Phone,3,25.0,Credit Card,Female,3.0,4,Laptop & Accessory,3,Married,3,0,17.0,2.0,2.0,1.0,171,1.071,5.500000000000001,0,0,0,0.2222222222222222,85.5,0,0,2.5999999999999996,0,1,3,0,2,1,0_2,2,1
54860,0,26.0,Mobile Phone,1,7.0,Debit Card,Male,4.0,4,Grocery,1,Married,4,0,15.0,4.0,8.0,9.0,296,2.9959999999999996,6.9,0,0,1,0.3076923076923077,37.0,1,1,1.4,1,1,4,1,1,1,1_1,7,3
54861,1,21.0,Mobile Phone,1,9.0,COD,Male,3.0,4,Mobile Phone,3,Single,6,0,25.0,1.0,2.0,1.0,150,1.05,5.500000000000001,1,1,0,0.09523809523809523,75.0,0,0,2.5999999999999996,1,1,1,1,4,2,1_4,10,1
54862,0,27.0,Mobile Phone,3,9.0,Credit Card,Male,3.0,4,Grocery,3,Married,8,0,14.0,1.0,16.0,3.0,274,5.374,9.5,0,0,0,0.5925925925925926,17.125,1,1,2.5999999999999996,1,1,3,1,1,1,1_1,7,3
54863,0,4.0,Mobile Phone,3,15.0,UPI,Male,4.0,4,Fashion,3,Married,7,0,12.0,3.0,8.0,8.0,198,3.098,7.0,0,0,0,2.0,24.75,0,1,2.5999999999999996,1,1,6,1,0,1,1_0,6,3
54864,0,12.0,Computer,3,17.0,COD,Female,3.0,4,Laptop & Accessory,1,Single,3,1,14.0,2.0,2.0,4.0,182,0.8820000000000001,5.200000000000001,0,1,1,0.16666666666666666,91.0,0,0,0.6,0,0,1,0,2,2,0_2,2,4
54865,0,9.0,Mobile Phone,3,10.0,Debit Card,Male,4.0,4,Fashion,1,Married,8,0,14.0,1.0,2.0,9.0,203,1.103,5.1,0,0,1,0.2222222222222222,101.5,0,0,1.4,1,1,4,1,0,1,1_0,6,4
54866,0,13.0,Mobile Phone,3,9.0,Debit Card,Male,3.0,2,Fashion,3,Single,2,0,19.0,1.0,2.0,8.0,204,1.104,4.4,0,0,0,0.15384615384615385,102.0,0,0,2.5999999999999996,1,1,4,1,0,2,1_0,6,2
54867,1,4.0,Computer,3,31.0,Debit Card,Female,4.0,2,Grocery,4,Single,6,1,17.0,2.0,2.0,1.0,257,1.457,5.5,0,0,0,0.5,128.5,0,0,2.4,0,0,4,0,1,2,0_1,1,1
54868,0,21.0,Computer,1,23.0,Credit Card,Male,4.0,2,Laptop & Accessory,3,Married,3,1,20.0,2.0,3.0,8.0,176,1.5759999999999998,5.1,0,0,0,0.14285714285714285,58.666666666666664,0,1,1.7999999999999998,0,0,3,1,2,1,1_2,8,4
